alert_id,soc_id,assigned_analyst_id,severity,finding_type,rule_id,rationale,case_id
,SOC-003,ANL-3012,CRITICAL,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"4 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-001507
,SOC-003,ANL-3012,LOW,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"4 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-001633
,SOC-003,ANL-3012,LOW,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"4 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-001798
,SOC-003,ANL-3012,MEDIUM,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"4 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-002312
,SOC-003,ANL-3012,LOW,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"4 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-001552
,SOC-003,ANL-3012,MEDIUM,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"4 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-002003
,SOC-003,ANL-3012,LOW,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"4 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-002373
,SOC-003,ANL-3012,HIGH,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"4 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-002511
,SOC-003,ANL-3012,LOW,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"5 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-001599
,SOC-003,ANL-3012,MEDIUM,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"5 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-001695
,SOC-003,ANL-3012,CRITICAL,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"5 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-001696
,SOC-003,ANL-3012,HIGH,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"5 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-001781
,SOC-003,ANL-3012,LOW,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"5 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-002555
,SOC-003,ANL-3012,HIGH,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"7 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-001619
,SOC-003,ANL-3012,MEDIUM,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"7 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-001892
,SOC-003,ANL-3012,LOW,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"7 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-001927
,SOC-003,ANL-3012,HIGH,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"7 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-002078
,SOC-003,ANL-3012,MEDIUM,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"7 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-002191
,SOC-003,ANL-3012,LOW,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"7 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-002409
,SOC-003,ANL-3012,HIGH,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"7 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-002600
,SOC-003,ANL-3012,LOW,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"10 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-001632
,SOC-003,ANL-3012,HIGH,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"10 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-001701
,SOC-003,ANL-3012,MEDIUM,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"10 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-001711
,SOC-003,ANL-3012,MEDIUM,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"10 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-001727
,SOC-003,ANL-3012,LOW,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"10 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-001776
,SOC-003,ANL-3012,LOW,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"10 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-001778
,SOC-003,ANL-3012,LOW,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"10 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-001918
,SOC-003,ANL-3012,CRITICAL,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"10 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-002456
,SOC-003,ANL-3012,LOW,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"10 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-002722
,SOC-003,ANL-3012,CRITICAL,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"10 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-002740
,SOC-003,ANL-3012,LOW,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"5 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-001660
,SOC-003,ANL-3012,MEDIUM,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"5 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-001945
,SOC-003,ANL-3012,LOW,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"5 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-002118
,SOC-003,ANL-3012,LOW,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"5 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-002159
,SOC-003,ANL-3012,MEDIUM,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"5 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-002302
,SOC-003,ANL-3012,LOW,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"4 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-001699
,SOC-003,ANL-3012,HIGH,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"4 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-001951
,SOC-003,ANL-3012,CRITICAL,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"4 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-002296
,SOC-003,ANL-3012,MEDIUM,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"4 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-002315
,SOC-003,ANL-3012,LOW,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"5 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-001800
,SOC-003,ANL-3012,HIGH,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"5 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-002224
,SOC-003,ANL-3012,LOW,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"5 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-002482
,SOC-003,ANL-3012,LOW,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"5 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-002527
,SOC-003,ANL-3012,HIGH,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"5 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-002796
,SOC-003,ANL-3012,CRITICAL,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"3 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-001893
,SOC-003,ANL-3012,LOW,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"3 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-002278
,SOC-003,ANL-3012,LOW,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"3 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-002556
,SOC-003,ANL-3012,LOW,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"3 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-002686
,SOC-003,ANL-3012,MEDIUM,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"3 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-002688
,SOC-003,ANL-3012,LOW,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"3 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-002721
,SOC-003,ANL-3013,LOW,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"3 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-001490
,SOC-003,ANL-3013,LOW,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"3 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-001508
,SOC-003,ANL-3013,HIGH,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"3 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-002690
,SOC-003,ANL-3013,LOW,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"5 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-001521
,SOC-003,ANL-3013,MEDIUM,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"5 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-001904
,SOC-003,ANL-3013,MEDIUM,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"5 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-002220
,SOC-003,ANL-3013,CRITICAL,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"5 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-002287
,SOC-003,ANL-3013,LOW,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"5 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-002534
,SOC-003,ANL-3013,CRITICAL,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"8 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-001581
,SOC-003,ANL-3013,LOW,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"8 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-001795
,SOC-003,ANL-3013,LOW,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"8 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-001816
,SOC-003,ANL-3013,LOW,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"8 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-001819
,SOC-003,ANL-3013,HIGH,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"8 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-002089
,SOC-003,ANL-3013,CRITICAL,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"8 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-002217
,SOC-003,ANL-3013,LOW,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"8 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-002358
