alert_id,soc_id,timestamp_created,source,source_system,alert_type,category,severity,risk_score,asset_id,user_id,source_ip,destination_ip,mitre_tactic,mitre_technique,true_positive,assigned_analyst_id,status,priority,scenario_type
ALT-002178,SOC-004,2026-01-02T14:49:00Z,SIEM,Elastic Security,Suspicious CMD Execution,Execution,HIGH,84,HOST-2226,USR-484,10.70.8.227,10.77.122.50,Execution,T1059.003,True,ANL-4008,CLOSED,P2,FAST_CLOSURE
ALT-002179,SOC-004,2026-01-02T09:55:00Z,SIEM,Microsoft Sentinel,Suspicious Binary Download,Command and Control,CRITICAL,30,HOST-2342,USR-702,10.9.159.93,10.212.112.182,Command and Control,T1105,True,ANL-4004,CLOSED,P1,MISSING_EVIDENCE
ALT-002180,SOC-004,2026-01-02T00:46:00Z,SIEM,Elastic Security,Upload to Unapproved Cloud Storage,Exfiltration,HIGH,11,HOST-4885,USR-482,10.22.161.146,10.80.133.55,Exfiltration,T1567,True,ANL-4007,CLOSED,P2,FAST_CLOSURE
ALT-002181,SOC-004,2026-01-02T12:42:00Z,SIEM,Splunk ES,Unusual Scheduled Task Created,Persistence,MEDIUM,77,HOST-2599,USR-999,10.47.131.158,10.201.179.228,Persistence,T1053.005,True,ANL-4001,CLOSED,P3,MISSING_EVIDENCE
ALT-002182,SOC-004,2026-01-02T02:47:00Z,SIEM,Splunk ES,Suspicious Binary Download,Command and Control,CRITICAL,81,HOST-4289,USR-325,10.113.193.100,10.156.145.152,Command and Control,T1105,True,ANL-4013,CLOSED,P1,MISSING_EVIDENCE
ALT-002183,SOC-004,2026-01-02T23:55:00Z,SIEM,IBM QRadar,Ransomware Behaviour Detected,Impact,HIGH,54,HOST-2778,USR-508,10.39.209.236,10.1.196.79,Impact,T1486,True,ANL-4002,CLOSED,P2,NORMAL
ALT-002184,SOC-004,2026-01-02T09:58:00Z,SIEM,Splunk ES,New Registry Run Key Entry,Persistence,LOW,68,HOST-2853,USR-712,10.254.68.242,10.254.103.4,Persistence,T1547.001,False,ANL-4009,CLOSED,P4,FAST_CLOSURE
ALT-002185,SOC-004,2026-01-02T22:34:00Z,SIEM,Elastic Security,Upload to Unapproved Cloud Storage,Exfiltration,LOW,81,HOST-3383,USR-402,10.155.115.177,10.11.200.226,Exfiltration,T1567,True,ANL-4009,CLOSED,P4,MISSED_ESCALATION
ALT-002186,SOC-004,2026-01-02T02:22:00Z,SIEM,Microsoft Sentinel,Internal Network Port Scan,Reconnaissance,MEDIUM,26,HOST-3168,USR-908,10.116.82.201,10.246.206.56,Reconnaissance,T1595,True,ANL-4007,CLOSED,P3,NORMAL
ALT-002187,SOC-004,2026-01-02T03:34:00Z,SIEM,Elastic Security,Suspicious Binary Download,Command and Control,CRITICAL,55,HOST-3046,USR-332,10.136.19.149,10.221.55.253,Command and Control,T1105,False,ANL-4013,CLOSED,P1,NORMAL
ALT-002188,SOC-004,2026-01-02T03:56:00Z,SIEM,Splunk ES,Internal Network Port Scan,Reconnaissance,LOW,65,HOST-3409,USR-729,10.212.214.237,10.245.83.198,Reconnaissance,T1595,False,ANL-4007,CLOSED,P4,NORMAL
ALT-002189,SOC-004,2026-01-02T02:48:00Z,SIEM,Microsoft Sentinel,LSASS Memory Access,Credential Access,MEDIUM,65,HOST-3048,USR-584,10.229.80.109,10.234.61.254,Credential Access,T1003,False,ANL-4003,CLOSED,P3,NORMAL
ALT-002190,SOC-004,2026-01-02T15:43:00Z,SIEM,Microsoft Sentinel,Large Outbound Data Transfer,Exfiltration,LOW,65,HOST-1111,USR-755,10.201.177.234,10.84.169.232,Exfiltration,T1041,True,ANL-4002,CLOSED,P4,MISSING_EVIDENCE
ALT-002191,SOC-004,2026-01-02T04:55:00Z,SIEM,Microsoft Sentinel,Internal Network Port Scan,Reconnaissance,LOW,59,HOST-4531,USR-913,10.177.244.166,10.231.156.165,Reconnaissance,T1595,False,ANL-4012,CLOSED,P4,CORRECT_HANDLING
ALT-002192,SOC-004,2026-01-02T08:53:00Z,SIEM,Elastic Security,Ransomware Behaviour Detected,Impact,CRITICAL,92,HOST-1112,USR-910,10.14.61.205,10.250.198.37,Impact,T1486,True,ANL-4012,CLOSED,P1,NIGHT_SHIFT_DEGRADATION
ALT-002193,SOC-004,2026-01-02T20:46:00Z,SIEM,Elastic Security,Internal Network Port Scan,Reconnaissance,HIGH,55,HOST-3762,USR-658,10.52.115.109,10.208.83.43,Reconnaissance,T1595,True,ANL-4002,CLOSED,P2,FAST_CLOSURE
ALT-002194,SOC-004,2026-01-02T09:33:00Z,SIEM,IBM QRadar,Internal Network Port Scan,Reconnaissance,MEDIUM,60,HOST-1795,USR-106,10.74.133.179,10.227.154.4,Reconnaissance,T1595,True,ANL-4009,CLOSED,P3,MISSED_ESCALATION
ALT-002195,SOC-004,2026-01-02T07:37:00Z,SIEM,Microsoft Sentinel,New Registry Run Key Entry,Persistence,LOW,24,HOST-1697,USR-791,10.247.196.22,10.20.99.35,Persistence,T1547.001,True,ANL-4003,CLOSED,P4,MISSED_ESCALATION
ALT-002196,SOC-004,2026-01-02T06:59:00Z,SIEM,Microsoft Sentinel,Unusual Scheduled Task Created,Persistence,HIGH,44,HOST-3192,USR-449,10.44.202.171,10.240.95.154,Persistence,T1053.005,True,ANL-4011,CLOSED,P2,FAST_CLOSURE
ALT-002197,SOC-004,2026-01-02T17:28:00Z,SIEM,Elastic Security,Beaconing to Known C2 Domain,Command and Control,LOW,72,HOST-1320,USR-290,10.95.140.28,10.80.199.237,Command and Control,T1071.001,True,ANL-4007,CLOSED,P4,MISSED_ESCALATION
ALT-002198,SOC-004,2026-01-02T08:16:00Z,SIEM,Microsoft Sentinel,Password Spraying Detected,Credential Access,MEDIUM,61,HOST-3828,USR-542,10.43.176.147,10.90.65.35,Credential Access,T1110,False,ANL-4013,CLOSED,P3,MISSED_ESCALATION
ALT-002199,SOC-004,2026-01-02T03:45:00Z,SIEM,IBM QRadar,New Registry Run Key Entry,Persistence,LOW,58,HOST-1304,USR-853,10.31.176.20,10.89.28.135,Persistence,T1547.001,True,ANL-4008,CLOSED,P4,SLOW_TRIAGE
ALT-002200,SOC-004,2026-01-02T04:57:00Z,SIEM,IBM QRadar,Upload to Unapproved Cloud Storage,Exfiltration,LOW,69,HOST-2086,USR-160,10.114.220.94,10.191.95.81,Exfiltration,T1567,False,ANL-4001,CLOSED,P4,NORMAL
ALT-002201,SOC-004,2026-01-02T20:14:00Z,SIEM,Elastic Security,Unusual Scheduled Task Created,Persistence,LOW,19,HOST-1351,USR-492,10.250.47.99,10.243.92.210,Persistence,T1053.005,True,ANL-4008,CLOSED,P4,MISSED_ESCALATION
ALT-002202,SOC-004,2026-01-02T18:05:00Z,SIEM,Microsoft Sentinel,Suspicious PowerShell,Execution,LOW,83,HOST-4215,USR-343,10.130.34.201,10.168.126.254,Execution,T1059.001,False,ANL-4005,CLOSED,P4,FAST_CLOSURE
ALT-002203,SOC-004,2026-01-02T14:59:00Z,SIEM,Microsoft Sentinel,Ransomware Behaviour Detected,Impact,HIGH,48,HOST-3167,USR-244,10.118.240.172,10.204.11.190,Impact,T1486,True,ANL-4008,CLOSED,P2,NORMAL
ALT-002204,SOC-004,2026-01-02T18:39:00Z,SIEM,IBM QRadar,Beaconing to Known C2 Domain,Command and Control,LOW,49,HOST-4963,USR-169,10.115.62.221,10.235.133.65,Command and Control,T1071.001,True,ANL-4002,CLOSED,P4,MISSED_ESCALATION
ALT-002205,SOC-004,2026-01-02T16:33:00Z,SIEM,Microsoft Sentinel,Suspicious Binary Download,Command and Control,CRITICAL,66,HOST-1038,USR-198,10.0.231.71,10.166.124.21,Command and Control,T1105,True,ANL-4010,CLOSED,P1,FAST_CLOSURE
ALT-002206,SOC-004,2026-01-02T17:07:00Z,SIEM,Elastic Security,Ransomware Behaviour Detected,Impact,CRITICAL,78,HOST-4107,USR-330,10.188.97.34,10.140.241.135,Impact,T1486,True,ANL-4012,CLOSED,P1,CORRECT_HANDLING
ALT-002207,SOC-004,2026-01-02T22:22:00Z,SIEM,Elastic Security,Unusual RDP Session,Lateral Movement,MEDIUM,46,HOST-1363,USR-730,10.58.9.127,10.24.138.232,Lateral Movement,T1021.001,True,ANL-4011,CLOSED,P3,NORMAL
ALT-002208,SOC-004,2026-01-02T16:55:00Z,SIEM,IBM QRadar,Encoded PowerShell Command,Execution,MEDIUM,30,HOST-4202,USR-375,10.209.237.31,10.111.31.98,Execution,T1059.001,True,ANL-4005,CLOSED,P3,MISSED_ESCALATION
ALT-002209,SOC-004,2026-01-02T21:38:00Z,SIEM,IBM QRadar,Unusual RDP Session,Lateral Movement,CRITICAL,24,HOST-2349,USR-341,10.97.115.18,10.209.190.233,Lateral Movement,T1021.001,False,ANL-4012,CLOSED,P1,CORRECT_HANDLING
ALT-002210,SOC-004,2026-01-02T15:50:00Z,SIEM,IBM QRadar,Ransomware Behaviour Detected,Impact,HIGH,39,HOST-2939,USR-676,10.254.61.129,10.139.72.120,Impact,T1486,False,ANL-4003,CLOSED,P2,NORMAL
ALT-002211,SOC-004,2026-01-02T12:19:00Z,SIEM,IBM QRadar,Unusual SMB Admin Share Access,Lateral Movement,MEDIUM,49,HOST-3448,USR-100,10.213.201.133,10.153.76.88,Lateral Movement,T1021.002,True,ANL-4012,CLOSED,P3,FAST_CLOSURE
ALT-002212,SOC-004,2026-01-02T17:46:00Z,SIEM,Splunk ES,Ransomware Behaviour Detected,Impact,MEDIUM,14,HOST-3325,USR-811,10.14.181.248,10.219.174.115,Impact,T1486,False,ANL-4004,CLOSED,P3,MISSING_EVIDENCE
ALT-002213,SOC-004,2026-01-02T07:52:00Z,SIEM,Elastic Security,Encoded PowerShell Command,Execution,LOW,96,HOST-1442,USR-377,10.30.211.152,10.170.16.201,Execution,T1059.001,False,ANL-4013,CLOSED,P4,FAST_CLOSURE
ALT-002214,SOC-004,2026-01-02T09:37:00Z,SIEM,Microsoft Sentinel,Suspicious PowerShell,Execution,MEDIUM,59,HOST-3166,USR-329,10.93.84.252,10.160.181.105,Execution,T1059.001,False,ANL-4008,CLOSED,P3,NORMAL
ALT-002215,SOC-004,2026-01-02T17:36:00Z,SIEM,IBM QRadar,Repeated Failed Logins,Credential Access,HIGH,19,HOST-1714,USR-120,10.79.232.22,10.9.180.231,Credential Access,T1110,True,ANL-4002,CLOSED,P2,NORMAL
ALT-002216,SOC-004,2026-01-02T08:50:00Z,SIEM,IBM QRadar,Ransomware Behaviour Detected,Impact,HIGH,51,HOST-1808,USR-618,10.79.165.67,10.206.105.248,Impact,T1486,True,ANL-4011,CLOSED,P2,SLOW_TRIAGE
ALT-002217,SOC-004,2026-01-02T20:53:00Z,SIEM,Splunk ES,Unusual SMB Admin Share Access,Lateral Movement,LOW,91,HOST-4051,USR-638,10.45.147.4,10.1.55.23,Lateral Movement,T1021.002,False,ANL-4001,CLOSED,P4,FAST_CLOSURE
ALT-002218,SOC-004,2026-01-02T01:40:00Z,SIEM,Splunk ES,Internal Network Port Scan,Reconnaissance,MEDIUM,91,HOST-3021,USR-775,10.243.99.196,10.233.188.21,Reconnaissance,T1595,False,ANL-4005,CLOSED,P3,NIGHT_SHIFT_DEGRADATION
ALT-002219,SOC-004,2026-01-02T22:19:00Z,SIEM,Elastic Security,Repeated Failed Logins,Credential Access,MEDIUM,59,HOST-4623,USR-136,10.28.249.79,10.0.46.166,Credential Access,T1110,False,ANL-4008,CLOSED,P3,FAST_CLOSURE
ALT-002220,SOC-004,2026-01-02T16:38:00Z,SIEM,Elastic Security,Suspicious Binary Download,Command and Control,LOW,10,HOST-4906,USR-665,10.128.197.145,10.188.138.172,Command and Control,T1105,True,ANL-4013,CLOSED,P4,NORMAL
ALT-002221,SOC-004,2026-01-02T04:11:00Z,SIEM,IBM QRadar,Suspicious PowerShell,Execution,HIGH,13,HOST-2342,USR-744,10.45.182.7,10.247.220.43,Execution,T1059.001,True,ANL-4010,CLOSED,P2,MISSED_ESCALATION
ALT-002222,SOC-004,2026-01-02T04:19:00Z,SIEM,IBM QRadar,Unusual SMB Admin Share Access,Lateral Movement,LOW,69,HOST-3120,USR-566,10.243.108.74,10.56.122.246,Lateral Movement,T1021.002,True,ANL-4002,CLOSED,P4,NORMAL
ALT-002223,SOC-004,2026-01-02T18:23:00Z,SIEM,IBM QRadar,Ransomware Behaviour Detected,Impact,MEDIUM,30,HOST-4466,USR-428,10.163.126.208,10.163.165.163,Impact,T1486,False,ANL-4004,CLOSED,P3,FAST_CLOSURE
ALT-002224,SOC-004,2026-01-02T09:15:00Z,SIEM,IBM QRadar,Suspicious CMD Execution,Execution,MEDIUM,81,HOST-1520,USR-874,10.207.16.110,10.134.60.238,Execution,T1059.003,False,ANL-4001,CLOSED,P3,SLOW_TRIAGE
ALT-002225,SOC-004,2026-01-02T00:33:00Z,SIEM,Elastic Security,Ransomware Behaviour Detected,Impact,LOW,35,HOST-2456,USR-686,10.173.147.86,10.139.177.2,Impact,T1486,True,ANL-4009,CLOSED,P4,REOPENED_CASE
ALT-002226,SOC-004,2026-01-02T11:06:00Z,SIEM,IBM QRadar,Suspicious Binary Download,Command and Control,CRITICAL,13,HOST-1222,USR-286,10.234.185.93,10.134.251.174,Command and Control,T1105,True,ANL-4009,CLOSED,P1,REOPENED_CASE
ALT-002227,SOC-004,2026-01-02T16:02:00Z,SIEM,IBM QRadar,Suspicious CMD Execution,Execution,LOW,59,HOST-1037,USR-126,10.202.184.49,10.156.109.6,Execution,T1059.003,False,ANL-4011,CLOSED,P4,REPEATED_FALSE_POSITIVE
ALT-002228,SOC-004,2026-01-02T06:54:00Z,SIEM,IBM QRadar,Suspicious CMD Execution,Execution,MEDIUM,55,HOST-4945,USR-444,10.151.98.107,10.95.113.50,Execution,T1059.003,True,ANL-4012,CLOSED,P3,REOPENED_CASE
ALT-002229,SOC-004,2026-01-02T14:47:00Z,SIEM,Microsoft Sentinel,Ransomware Behaviour Detected,Impact,HIGH,83,HOST-4879,USR-807,10.206.231.235,10.5.213.221,Impact,T1486,False,ANL-4008,CLOSED,P2,MISSING_EVIDENCE
ALT-002230,SOC-004,2026-01-02T21:11:00Z,SIEM,IBM QRadar,Suspicious PowerShell,Execution,HIGH,87,HOST-1270,USR-864,10.22.55.217,10.137.27.93,Execution,T1059.001,True,ANL-4008,CLOSED,P2,NORMAL
ALT-002231,SOC-004,2026-01-02T16:00:00Z,SIEM,IBM QRadar,Unusual SMB Admin Share Access,Lateral Movement,CRITICAL,39,HOST-3955,USR-782,10.188.144.147,10.211.78.222,Lateral Movement,T1021.002,False,ANL-4002,CLOSED,P1,NORMAL
ALT-002232,SOC-004,2026-01-02T10:44:00Z,SIEM,Microsoft Sentinel,Encoded PowerShell Command,Execution,LOW,54,HOST-2453,USR-197,10.47.238.218,10.192.46.78,Execution,T1059.001,True,ANL-4006,CLOSED,P4,NIGHT_SHIFT_DEGRADATION
ALT-002233,SOC-004,2026-01-02T20:56:00Z,SIEM,Elastic Security,Unusual Scheduled Task Created,Persistence,MEDIUM,45,HOST-1218,USR-732,10.52.103.238,10.164.244.67,Persistence,T1053.005,True,ANL-4003,CLOSED,P3,FAST_CLOSURE
ALT-002234,SOC-004,2026-01-02T02:00:00Z,SIEM,Elastic Security,New Registry Run Key Entry,Persistence,HIGH,32,HOST-4829,USR-466,10.209.176.99,10.114.106.128,Persistence,T1547.001,False,ANL-4006,CLOSED,P2,MISSING_EVIDENCE
ALT-002235,SOC-004,2026-01-02T08:11:00Z,SIEM,Microsoft Sentinel,Suspicious PowerShell,Execution,CRITICAL,26,HOST-1690,USR-560,10.236.192.203,10.14.199.247,Execution,T1059.001,False,ANL-4001,CLOSED,P1,FAST_CLOSURE
ALT-002236,SOC-004,2026-01-02T23:11:00Z,SIEM,Splunk ES,LSASS Memory Access,Credential Access,LOW,19,HOST-2982,USR-826,10.131.28.169,10.147.242.143,Credential Access,T1003,True,ANL-4013,CLOSED,P4,MISSED_ESCALATION
ALT-002237,SOC-004,2026-01-02T16:44:00Z,SIEM,IBM QRadar,Unusual Scheduled Task Created,Persistence,HIGH,21,HOST-3826,USR-413,10.179.176.1,10.238.122.224,Persistence,T1053.005,True,ANL-4013,CLOSED,P2,FAST_CLOSURE
ALT-002238,SOC-004,2026-01-02T14:40:00Z,SIEM,IBM QRadar,Beaconing to Known C2 Domain,Command and Control,LOW,49,HOST-3519,USR-946,10.199.107.207,10.150.196.67,Command and Control,T1071.001,True,ANL-4011,CLOSED,P4,MISSED_ESCALATION
ALT-002239,SOC-004,2026-01-02T18:22:00Z,SIEM,Splunk ES,Repeated Failed Logins,Credential Access,LOW,35,HOST-4094,USR-535,10.210.196.9,10.88.118.38,Credential Access,T1110,True,ANL-4009,CLOSED,P4,NORMAL
ALT-002240,SOC-004,2026-01-02T15:25:00Z,SIEM,Microsoft Sentinel,Upload to Unapproved Cloud Storage,Exfiltration,LOW,21,HOST-1327,USR-874,10.109.81.72,10.240.27.218,Exfiltration,T1567,True,ANL-4009,CLOSED,P4,MISSED_ESCALATION
ALT-002241,SOC-004,2026-01-02T11:55:00Z,SIEM,Elastic Security,Upload to Unapproved Cloud Storage,Exfiltration,CRITICAL,39,HOST-4106,USR-875,10.99.2.18,10.208.173.179,Exfiltration,T1567,True,ANL-4011,CLOSED,P1,FAST_CLOSURE
ALT-002242,SOC-004,2026-01-02T17:24:00Z,SIEM,Splunk ES,Suspicious Binary Download,Command and Control,HIGH,65,HOST-1594,USR-154,10.58.245.223,10.47.155.241,Command and Control,T1105,True,ANL-4005,CLOSED,P2,REOPENED_CASE
ALT-002243,SOC-004,2026-01-02T16:20:00Z,SIEM,Microsoft Sentinel,Suspicious CMD Execution,Execution,HIGH,95,HOST-1114,USR-779,10.139.81.5,10.238.203.178,Execution,T1059.003,True,ANL-4012,CLOSED,P2,CORRECT_HANDLING
ALT-002244,SOC-004,2026-01-02T08:44:00Z,SIEM,Microsoft Sentinel,Suspicious CMD Execution,Execution,LOW,64,HOST-4720,USR-967,10.248.34.109,10.164.221.121,Execution,T1059.003,False,ANL-4010,CLOSED,P4,MISSING_EVIDENCE
ALT-002245,SOC-004,2026-01-02T06:35:00Z,SIEM,IBM QRadar,Beaconing to Known C2 Domain,Command and Control,MEDIUM,69,HOST-1094,USR-726,10.153.30.17,10.172.147.239,Command and Control,T1071.001,True,ANL-4006,CLOSED,P3,NORMAL
ALT-002246,SOC-004,2026-01-02T17:49:00Z,SIEM,IBM QRadar,Ransomware Behaviour Detected,Impact,MEDIUM,88,HOST-1227,USR-513,10.210.231.96,10.234.51.179,Impact,T1486,True,ANL-4006,CLOSED,P3,MISSED_ESCALATION
ALT-002247,SOC-004,2026-01-02T07:52:00Z,SIEM,IBM QRadar,Unusual SMB Admin Share Access,Lateral Movement,MEDIUM,69,HOST-4955,USR-122,10.23.54.109,10.149.177.17,Lateral Movement,T1021.002,True,ANL-4011,CLOSED,P3,REOPENED_CASE
ALT-002248,SOC-004,2026-01-02T22:56:00Z,SIEM,Elastic Security,Internal Network Port Scan,Reconnaissance,LOW,28,HOST-2622,USR-676,10.82.77.90,10.182.103.114,Reconnaissance,T1595,False,ANL-4003,CLOSED,P4,REOPENED_CASE
ALT-002249,SOC-004,2026-01-02T15:13:00Z,SIEM,IBM QRadar,Suspicious Binary Download,Command and Control,LOW,95,HOST-3364,USR-347,10.241.130.96,10.31.104.2,Command and Control,T1105,True,ANL-4001,CLOSED,P4,CORRECT_HANDLING
ALT-002250,SOC-004,2026-01-02T02:58:00Z,SIEM,Elastic Security,LSASS Memory Access,Credential Access,MEDIUM,37,HOST-3539,USR-562,10.14.18.69,10.229.74.1,Credential Access,T1003,False,ANL-4010,CLOSED,P3,MISSED_ESCALATION
ALT-002251,SOC-004,2026-01-02T07:05:00Z,SIEM,Splunk ES,LSASS Memory Access,Credential Access,CRITICAL,89,HOST-2161,USR-687,10.111.73.25,10.11.109.104,Credential Access,T1003,False,ANL-4001,CLOSED,P1,MISSED_ESCALATION
ALT-002252,SOC-004,2026-01-02T07:49:00Z,SIEM,Elastic Security,Unusual RDP Session,Lateral Movement,CRITICAL,23,HOST-1248,USR-409,10.111.21.239,10.169.157.89,Lateral Movement,T1021.001,True,ANL-4005,CLOSED,P1,MISSED_ESCALATION
ALT-002253,SOC-004,2026-01-02T04:10:00Z,SIEM,Elastic Security,Upload to Unapproved Cloud Storage,Exfiltration,LOW,42,HOST-4604,USR-269,10.171.4.78,10.208.142.246,Exfiltration,T1567,True,ANL-4004,CLOSED,P4,MISSING_EVIDENCE
ALT-002254,SOC-004,2026-01-02T13:27:00Z,SIEM,Splunk ES,Internal Network Port Scan,Reconnaissance,CRITICAL,44,HOST-4963,USR-453,10.13.42.18,10.221.19.208,Reconnaissance,T1595,True,ANL-4013,CLOSED,P1,NIGHT_SHIFT_DEGRADATION
ALT-002255,SOC-004,2026-01-02T12:35:00Z,SIEM,Microsoft Sentinel,Internal Network Port Scan,Reconnaissance,HIGH,30,HOST-1378,USR-148,10.194.99.18,10.159.34.207,Reconnaissance,T1595,True,ANL-4005,CLOSED,P2,NORMAL
ALT-002256,SOC-004,2026-01-02T12:47:00Z,SIEM,Elastic Security,Internal Network Port Scan,Reconnaissance,CRITICAL,32,HOST-4311,USR-885,10.141.234.233,10.70.251.173,Reconnaissance,T1595,False,ANL-4002,CLOSED,P1,MISSED_ESCALATION
ALT-002257,SOC-004,2026-01-02T02:42:00Z,SIEM,Splunk ES,Upload to Unapproved Cloud Storage,Exfiltration,LOW,46,HOST-3558,USR-815,10.75.37.66,10.74.46.26,Exfiltration,T1567,True,ANL-4007,CLOSED,P4,NORMAL
ALT-002258,SOC-004,2026-01-02T18:18:00Z,SIEM,Splunk ES,Ransomware Behaviour Detected,Impact,MEDIUM,43,HOST-1908,USR-246,10.152.250.15,10.213.152.171,Impact,T1486,True,ANL-4003,CLOSED,P3,FAST_CLOSURE
ALT-002259,SOC-004,2026-01-02T20:17:00Z,SIEM,IBM QRadar,Beaconing to Known C2 Domain,Command and Control,LOW,64,HOST-1909,USR-415,10.209.202.56,10.246.40.209,Command and Control,T1071.001,False,ANL-4013,CLOSED,P4,SLOW_TRIAGE
ALT-002260,SOC-004,2026-01-02T14:22:00Z,SIEM,Elastic Security,Ransomware Behaviour Detected,Impact,LOW,73,HOST-2657,USR-486,10.203.225.206,10.130.47.57,Impact,T1486,True,ANL-4007,CLOSED,P4,MISSING_EVIDENCE
ALT-002261,SOC-004,2026-01-02T05:07:00Z,SIEM,IBM QRadar,Suspicious PowerShell,Execution,LOW,55,HOST-1580,USR-304,10.69.145.185,10.146.68.31,Execution,T1059.001,False,ANL-4007,CLOSED,P4,MISSING_EVIDENCE
ALT-002262,SOC-004,2026-01-02T01:21:00Z,SIEM,Splunk ES,Large Outbound Data Transfer,Exfiltration,CRITICAL,64,HOST-1175,USR-474,10.38.149.103,10.29.165.153,Exfiltration,T1041,True,ANL-4009,CLOSED,P1,SLOW_TRIAGE
ALT-002263,SOC-004,2026-01-02T18:21:00Z,SIEM,Splunk ES,Unusual Scheduled Task Created,Persistence,MEDIUM,51,HOST-1146,USR-378,10.190.57.54,10.220.140.10,Persistence,T1053.005,True,ANL-4001,CLOSED,P3,SLOW_TRIAGE
ALT-002264,SOC-004,2026-01-02T18:39:00Z,SIEM,Splunk ES,New Registry Run Key Entry,Persistence,CRITICAL,44,HOST-2461,USR-171,10.224.56.111,10.200.173.83,Persistence,T1547.001,True,ANL-4012,CLOSED,P1,FAST_CLOSURE
ALT-002265,SOC-004,2026-01-02T22:39:00Z,SIEM,Splunk ES,New Registry Run Key Entry,Persistence,CRITICAL,19,HOST-3848,USR-770,10.214.173.19,10.159.61.224,Persistence,T1547.001,True,ANL-4002,CLOSED,P1,MISSED_ESCALATION
ALT-002266,SOC-004,2026-01-02T10:40:00Z,SIEM,Elastic Security,Upload to Unapproved Cloud Storage,Exfiltration,HIGH,38,HOST-2484,USR-190,10.101.54.39,10.60.103.206,Exfiltration,T1567,True,ANL-4010,CLOSED,P2,FAST_CLOSURE
ALT-002267,SOC-004,2026-01-02T18:17:00Z,SIEM,Elastic Security,Unusual SMB Admin Share Access,Lateral Movement,LOW,10,HOST-1929,USR-178,10.149.214.187,10.57.67.3,Lateral Movement,T1021.002,True,ANL-4005,CLOSED,P4,MISSED_ESCALATION
ALT-002268,SOC-004,2026-01-02T06:54:00Z,SIEM,Splunk ES,Suspicious CMD Execution,Execution,MEDIUM,37,HOST-4774,USR-810,10.125.219.233,10.140.32.223,Execution,T1059.003,True,ANL-4011,CLOSED,P3,NORMAL
ALT-002269,SOC-004,2026-01-02T23:58:00Z,SIEM,Splunk ES,Suspicious Binary Download,Command and Control,MEDIUM,35,HOST-3287,USR-796,10.174.249.157,10.1.173.2,Command and Control,T1105,True,ANL-4013,CLOSED,P3,CORRECT_HANDLING
ALT-002270,SOC-004,2026-01-02T06:48:00Z,SIEM,Splunk ES,Internal Network Port Scan,Reconnaissance,MEDIUM,98,HOST-1400,USR-631,10.203.126.53,10.234.171.79,Reconnaissance,T1595,False,ANL-4010,CLOSED,P3,SLOW_TRIAGE
ALT-002271,SOC-004,2026-01-02T16:52:00Z,SIEM,Microsoft Sentinel,Unusual SMB Admin Share Access,Lateral Movement,HIGH,54,HOST-1697,USR-526,10.188.195.4,10.150.27.45,Lateral Movement,T1021.002,False,ANL-4012,CLOSED,P2,NORMAL
ALT-002272,SOC-004,2026-01-02T09:59:00Z,SIEM,IBM QRadar,Ransomware Behaviour Detected,Impact,LOW,15,HOST-4055,USR-515,10.159.110.194,10.126.114.171,Impact,T1486,True,ANL-4003,CLOSED,P4,NORMAL
ALT-002273,SOC-004,2026-01-02T08:51:00Z,SIEM,Microsoft Sentinel,Upload to Unapproved Cloud Storage,Exfiltration,LOW,34,HOST-4237,USR-779,10.62.210.130,10.197.184.150,Exfiltration,T1567,True,ANL-4006,CLOSED,P4,NIGHT_SHIFT_DEGRADATION
ALT-002274,SOC-004,2026-01-02T20:07:00Z,SIEM,IBM QRadar,Ransomware Behaviour Detected,Impact,MEDIUM,24,HOST-4898,USR-948,10.116.204.77,10.158.228.121,Impact,T1486,False,ANL-4010,CLOSED,P3,FAST_CLOSURE
ALT-002275,SOC-004,2026-01-02T12:07:00Z,SIEM,IBM QRadar,Suspicious PowerShell,Execution,LOW,75,HOST-3422,USR-976,10.68.132.177,10.134.87.244,Execution,T1059.001,True,ANL-4008,CLOSED,P4,FAST_CLOSURE
ALT-002276,SOC-004,2026-01-02T09:51:00Z,SIEM,Elastic Security,New Registry Run Key Entry,Persistence,HIGH,39,HOST-3614,USR-500,10.175.63.219,10.111.240.7,Persistence,T1547.001,False,ANL-4008,CLOSED,P2,CORRECT_HANDLING
ALT-002277,SOC-004,2026-01-02T16:07:00Z,SIEM,Elastic Security,Repeated Failed Logins,Credential Access,CRITICAL,89,HOST-2507,USR-776,10.169.42.160,10.221.93.180,Credential Access,T1110,True,ANL-4013,CLOSED,P1,CORRECT_HANDLING
ALT-002278,SOC-004,2026-01-02T04:39:00Z,SIEM,Microsoft Sentinel,Suspicious Binary Download,Command and Control,HIGH,33,HOST-3458,USR-473,10.145.181.144,10.163.160.216,Command and Control,T1105,True,ANL-4008,CLOSED,P2,NIGHT_SHIFT_DEGRADATION
ALT-002279,SOC-004,2026-01-02T21:44:00Z,SIEM,Elastic Security,Ransomware Behaviour Detected,Impact,LOW,40,HOST-3064,USR-354,10.187.120.117,10.14.219.192,Impact,T1486,True,ANL-4011,CLOSED,P4,MISSED_ESCALATION
ALT-002280,SOC-004,2026-01-02T12:54:00Z,SIEM,IBM QRadar,Unusual RDP Session,Lateral Movement,MEDIUM,98,HOST-1489,USR-533,10.242.138.204,10.192.105.128,Lateral Movement,T1021.001,True,ANL-4007,CLOSED,P3,FAST_CLOSURE
